client_id,rate
c07079147,0.0602817685754002
c07079474,0.05098850630235861
c07088139,0.06521509975423459
c07090504,0.05098850630235861
c07106694,0.0850314809953533
c07113388,0.06521509975423459
c07115047,0.06521509975423459
c07115940,0.07006010804230389
c07120045,0.04696969696969697
c07121529,0.050938664331922755
c07139121,0.05664572142771244
c07154112,0.05949924997560728
c07154621,0.0850314809953533
c07159270,0.050938664331922755
c07160715,0.0850314809953533
c07162352,0.050938664331922755
c07164663,0.0850314809953533
c07174414,0.050938664331922755
c07174562,0.04595545373274886
c07185635,0.06521509975423459
c07212087,0.0602817685754002
c07220499,0.07680567731588141
c07230015,0.05098850630235861
c07233150,0.0850314809953533
