client_id,recency_score
c52234303,0.9892400806993947
c74282596,0.9892400806993947
c11818843,0.9885675857431069
c47811134,0.9885675857431069
c07074265,0.9885675857431069
c22540589,0.9885675857431069
c60902832,0.9885675857431069
c34631767,0.9885675857431069
c81172192,0.9885675857431069
c86374439,0.9885675857431069
c40035787,0.9885675857431069
c48498762,0.9885675857431069
c01642659,0.9885675857431069
c33421439,0.9885675857431069
c42213767,0.9885675857431069
c76502237,0.9885675857431069
c36035190,0.9885675857431069
c27610332,0.9885675857431069
c39197716,0.9885675857431069
c92708610,0.9885675857431069
c65483346,0.9885675857431069
c38399912,0.9885675857431069
c30240051,0.9885675857431069
c20619292,0.9885675857431069
c78847940,0.9885675857431069
c62018051,0.9885675857431069
c59776954,0.9885675857431069
c15541031,0.9885675857431069
c73043858,0.9885675857431069
c22439094,0.9885675857431069
c21903389,0.9885675857431069
c86963338,0.9885675857431069
c80488225,0.9885675857431069
c34221757,0.9885675857431069
c05486540,0.9885675857431069
c43820247,0.9885675857431069
c27231406,0.9885675857431069
c96050113,0.9885675857431069
c78809155,0.9885675857431069
c46740644,0.9885675857431069
c32420721,0.987895090786819
c50132712,0.987895090786819
c96144188,0.987895090786819
c95009188,0.987895090786819
c12687848,0.987895090786819
c07832005,0.987895090786819
c29298940,0.987895090786819
c08838079,0.987895090786819
c29493091,0.987895090786819
c71503802,0.987895090786819
c07435416,0.987895090786819
c70846251,0.987895090786819
c37824279,0.987895090786819
c77722174,0.987895090786819
c31822622,0.987895090786819
c96170839,0.987895090786819
c87928412,0.987895090786819
c34650381,0.987895090786819
c69357691,0.987895090786819
c45082951,0.987895090786819
c32402642,0.987895090786819
c96072093,0.987895090786819
c14197964,0.987895090786819
c82717653,0.987895090786819
c18593928,0.987895090786819
c84769928,0.987895090786819
c60323983,0.987895090786819
c97550176,0.987895090786819
c97896922,0.987895090786819
c39678582,0.987895090786819
c86467594,0.987895090786819
c67903895,0.987895090786819
c30032538,0.987895090786819
c66050700,0.987895090786819
c79098791,0.9872225958305312
c77791895,0.9872225958305312
c53422457,0.9872225958305312
c98827466,0.9872225958305312
c54308987,0.9872225958305312
c90671513,0.9872225958305312
c99277667,0.9872225958305312
c58569054,0.9872225958305312
c42834658,0.9872225958305312
c15166949,0.9872225958305312
c62913363,0.9872225958305312
c89366774,0.9872225958305312
c78965830,0.9872225958305312
c66282686,0.9872225958305312
c27612219,0.9872225958305312
c54401509,0.9872225958305312
c83432165,0.9872225958305312
c84046610,0.9872225958305312
c53783518,0.9872225958305312
c54270549,0.9872225958305312
c48861957,0.9872225958305312
c56047303,0.9872225958305312
c49616969,0.9872225958305312
c02903251,0.9872225958305312
c40526451,0.9872225958305312
c48552190,0.9872225958305312
c67629068,0.9872225958305312
c43443919,0.9872225958305312
c47599635,0.9872225958305312
c63028286,0.9872225958305312
c88969344,0.9872225958305312
c10568173,0.9872225958305312
c38044132,0.9872225958305312
c14638383,0.9872225958305312
c70593028,0.9872225958305312
c14937742,0.9872225958305312
c21379440,0.9872225958305312
c21437641,0.9872225958305312
c31029087,0.9872225958305312
c43906993,0.9872225958305312
c54432621,0.9872225958305312
c01007264,0.9872225958305312
c50316414,0.9872225958305312
c95673584,0.9872225958305312
c42205703,0.9865501008742433
c80028994,0.9865501008742433
c54327115,0.9865501008742433
c02970429,0.9865501008742433
c62715515,0.9865501008742433
c66993106,0.9865501008742433
c86366475,0.9865501008742433
c87188220,0.9865501008742433
c44178204,0.9865501008742433
c98928009,0.9865501008742433
c65796389,0.9865501008742433
c60562043,0.9865501008742433
c40630686,0.9865501008742433
c25499268,0.9865501008742433
c35431788,0.9865501008742433
c40338603,0.9865501008742433
c53573607,0.9865501008742433
c52574932,0.9865501008742433
c25334754,0.9865501008742433
c59623103,0.9865501008742433
c05191622,0.9865501008742433
c23199408,0.9865501008742433
c73238124,0.9865501008742433
c17148883,0.9865501008742433
c43952422,0.9858776059179555
c31849849,0.9858776059179555
c75485722,0.9858776059179555
c04161960,0.9858776059179555
c72976086,0.9858776059179555
c88066807,0.9858776059179555
c88949322,0.9858776059179555
c14289541,0.9858776059179555
c88123288,0.9858776059179555
c02328119,0.9858776059179555
c93783792,0.9858776059179555
c50946362,0.9858776059179555
c60132900,0.9858776059179555
c43397152,0.9858776059179555
c09061912,0.9858776059179555
c48120896,0.9858776059179555
c16901050,0.9858776059179555
c70874272,0.9858776059179555
c42753485,0.9858776059179555
c07701039,0.9858776059179555
c94979722,0.9858776059179555
c52252180,0.9858776059179555
c41484645,0.9858776059179555
c35266933,0.9852051109616677
c25395020,0.9852051109616677
c77222757,0.9852051109616677
c35998105,0.9852051109616677
c90190242,0.9852051109616677
c13142039,0.9852051109616677
c24309627,0.9852051109616677
c00172159,0.9852051109616677
c18858159,0.9852051109616677
c65522546,0.9852051109616677
c69827827,0.9852051109616677
c22424277,0.9852051109616677
c55780738,0.9852051109616677
c73598794,0.9852051109616677
c16993738,0.9852051109616677
c93678465,0.9852051109616677
c16158959,0.9852051109616677
c46510240,0.9852051109616677
c51703636,0.9852051109616677
c88910786,0.9852051109616677
c00854996,0.98453261600538
c73123005,0.98453261600538
c40914302,0.98453261600538
c85292658,0.98453261600538
c00509838,0.98453261600538
c15922349,0.98453261600538
c14284286,0.98453261600538
c55466295,0.98453261600538
c16268981,0.98453261600538
c10426603,0.98453261600538
c74424326,0.98453261600538
c98100080,0.98453261600538
c61592202,0.98453261600538
c98829320,0.98453261600538
c84022968,0.98453261600538
c14864918,0.9838601210490922
c68443884,0.9838601210490922
c31756931,0.9838601210490922
c09901410,0.9838601210490922
c42676067,0.9838601210490922
c46337876,0.9838601210490922
c38278766,0.9838601210490922
c11384598,0.9838601210490922
c49240330,0.9838601210490922
c03815259,0.9838601210490922
c94549372,0.9838601210490922
c35994685,0.9838601210490922
c45601665,0.9838601210490922
c61664226,0.9838601210490922
c22481515,0.9838601210490922
c81504214,0.9838601210490922
c56424627,0.9838601210490922
c26802244,0.9838601210490922
c22912193,0.9838601210490922
c20112966,0.9838601210490922
c64944718,0.9838601210490922
c31750535,0.9838601210490922
c40107339,0.9838601210490922
c86574952,0.9831876260928042
c23492703,0.9831876260928042
c65778489,0.9831876260928042
c78869789,0.9831876260928042
c98033170,0.9831876260928042
c71055586,0.9831876260928042
c04129468,0.9831876260928042
c75173133,0.9831876260928042
c78783927,0.9831876260928042
c08223211,0.9831876260928042
c85973984,0.9831876260928042
c48083652,0.9831876260928042
c75928459,0.9831876260928042
c63898457,0.9831876260928042
c77749586,0.9831876260928042
c80645230,0.9831876260928042
c42786363,0.9831876260928042
c28137012,0.9831876260928042
c76020687,0.9831876260928042
c28518496,0.9831876260928042
c69608714,0.9831876260928042
c37760905,0.9831876260928042
c51168105,0.9825151311365163
c30846271,0.9825151311365163
c31709021,0.9825151311365163
c65791921,0.9825151311365163
c53722676,0.9825151311365163
c79072113,0.9825151311365163
c46794218,0.9825151311365163
c83039192,0.9825151311365163
c89839811,0.9825151311365163
c99546690,0.9825151311365163
c25758387,0.9825151311365163
c85562667,0.9825151311365163
c53305968,0.9825151311365163
c17577452,0.9825151311365163
c74724434,0.9825151311365163
c27752496,0.9825151311365163
c73668178,0.9825151311365163
c47493399,0.9825151311365163
c96815235,0.9825151311365163
c74052836,0.9825151311365163
c67077937,0.9825151311365163
c78548971,0.9825151311365163
c23507894,0.9825151311365163
c13341021,0.9825151311365163
c90125451,0.9818426361802285
c03718285,0.9818426361802285
c80866881,0.9818426361802285
c72984199,0.9818426361802285
c10855665,0.9818426361802285
c11265549,0.9818426361802285
c19775091,0.9818426361802285
c46239362,0.9818426361802285
c49303501,0.9818426361802285
c39495471,0.9818426361802285
c06097978,0.9818426361802285
c75909205,0.9818426361802285
c65947084,0.9818426361802285
c50855066,0.9818426361802285
c60401114,0.9818426361802285
c37099523,0.9818426361802285
c14916045,0.9818426361802285
c06351207,0.9818426361802285
c28274572,0.9818426361802285
c30953919,0.9818426361802285
c50712061,0.9818426361802285
c62022826,0.9818426361802285
c32765056,0.9818426361802285
c13615398,0.9818426361802285
c75514154,0.9818426361802285
c26980856,0.9818426361802285
c29183148,0.9818426361802285
c70265090,0.9811701412239408
c35070433,0.9811701412239408
c98657306,0.9811701412239408
c88917299,0.9811701412239408
c87576143,0.9811701412239408
c21913722,0.9811701412239408
c29162370,0.9811701412239408
c14466669,0.9811701412239408
c90474089,0.9811701412239408
c28190686,0.9811701412239408
c58617011,0.9811701412239408
c86781558,0.9811701412239408
c85568054,0.9811701412239408
c61243833,0.9811701412239408
c34169696,0.9811701412239408
c28508106,0.9811701412239408
c84850914,0.9811701412239408
c24321312,0.9811701412239408
c03854474,0.9811701412239408
c70824931,0.980497646267653
c33989446,0.980497646267653
c61865441,0.980497646267653
c49145696,0.980497646267653
c53886244,0.980497646267653
c44872486,0.980497646267653
c79362713,0.980497646267653
c50554160,0.980497646267653
c03401924,0.980497646267653
c04811878,0.980497646267653
c57977502,0.980497646267653
c82750907,0.980497646267653
c36408182,0.980497646267653
c70788590,0.980497646267653
c81607630,0.980497646267653
c27469716,0.980497646267653
c81741114,0.980497646267653
c20845907,0.980497646267653
c65674315,0.9798251513113652
c61119012,0.9798251513113652
c76261662,0.9798251513113652
c47556504,0.9798251513113652
c19130202,0.9798251513113652
c17941924,0.9798251513113652
c14667299,0.9798251513113652
c95302492,0.9798251513113652
c11299355,0.9798251513113652
c03818049,0.9798251513113652
c61346851,0.9798251513113652
c49570295,0.9798251513113652
c19727592,0.9798251513113652
c12879105,0.9798251513113652
c15866144,0.9798251513113652
c66349906,0.9798251513113652
c58585247,0.9798251513113652
c16640222,0.9798251513113652
c20539105,0.9798251513113652
c95502393,0.9798251513113652
c55193607,0.9798251513113652
c85325727,0.9791526563550773
c98430913,0.9791526563550773
c97884554,0.9791526563550773
c79606753,0.9791526563550773
c57658820,0.9791526563550773
c59836959,0.9791526563550773
c56011898,0.9791526563550773
c30707119,0.9791526563550773
c59322995,0.9791526563550773
c32627855,0.9791526563550773
c53751717,0.9791526563550773
c36217960,0.9791526563550773
c22206053,0.9791526563550773
c79635991,0.9791526563550773
c46237940,0.9791526563550773
c67378732,0.9791526563550773
c96391441,0.9791526563550773
c12291449,0.9791526563550773
c81721852,0.9791526563550773
c15012408,0.9791526563550773
c42214090,0.9791526563550773
c87249377,0.9791526563550773
c75566165,0.9791526563550773
c21693766,0.9791526563550773
c60401439,0.9791526563550773
c16170326,0.9791526563550773
c83224363,0.9791526563550773
c76686034,0.9791526563550773
c85133115,0.9784801613987893
c16991054,0.9784801613987893
c49996710,0.9784801613987893
c22979672,0.9784801613987893
c24297588,0.9784801613987893
c55637984,0.9784801613987893
c99915206,0.9784801613987893
c68182872,0.9784801613987893
c48755642,0.9784801613987893
c61118900,0.9784801613987893
c88365992,0.9784801613987893
c54439465,0.9784801613987893
c02144467,0.9784801613987893
c98475589,0.9784801613987893
c82624698,0.9784801613987893
c78498558,0.9784801613987893
c49569521,0.9784801613987893
c14961735,0.9784801613987893
c91350550,0.9784801613987893
c98782442,0.9784801613987893
c34488430,0.9784801613987893
c69041105,0.9784801613987893
c45537827,0.9784801613987893
c32900074,0.9784801613987893
c73048693,0.9784801613987893
c91534030,0.9784801613987893
c00818935,0.9784801613987893
c17259203,0.9778076664425015
c21634803,0.9778076664425015
c73341990,0.9778076664425015
c71700931,0.9778076664425015
c11086542,0.9778076664425015
c27206035,0.9778076664425015
c17570003,0.9778076664425015
c43439037,0.9778076664425015
c93999861,0.9778076664425015
c52457284,0.9778076664425015
c15010748,0.9778076664425015
c91559817,0.9778076664425015
c35555216,0.9778076664425015
c03577587,0.9778076664425015
c98071059,0.9778076664425015
c38840763,0.9778076664425015
c41728476,0.9778076664425015
c86672997,0.9778076664425015
c75820201,0.9778076664425015
c02866010,0.9778076664425015
c26695575,0.9778076664425015
c79229217,0.9771351714862138
c28630844,0.9771351714862138
c39257304,0.9771351714862138
c65520308,0.9771351714862138
c21299301,0.9771351714862138
c97808716,0.9771351714862138
c93400886,0.9771351714862138
c58246624,0.9771351714862138
c93968854,0.9771351714862138
c69006577,0.9771351714862138
c15091163,0.9771351714862138
c03916923,0.9771351714862138
c52729332,0.9771351714862138
c07305936,0.9771351714862138
c97185538,0.9771351714862138
c20305288,0.9771351714862138
c82967722,0.9771351714862138
c24455431,0.9771351714862138
c44226911,0.9771351714862138
c22232911,0.9771351714862138
c46406180,0.9771351714862138
c18387557,0.9771351714862138
c33956755,0.9771351714862138
c36232973,0.976462676529926
c96871799,0.976462676529926
c10438557,0.976462676529926
c77917534,0.976462676529926
c96877992,0.976462676529926
c93082278,0.976462676529926
c25937761,0.976462676529926
c25753738,0.976462676529926
c14536507,0.976462676529926
c47392823,0.976462676529926
c80705686,0.976462676529926
c44850883,0.976462676529926
c71437113,0.976462676529926
c89878997,0.976462676529926
c09393525,0.976462676529926
c38202628,0.976462676529926
c05215286,0.976462676529926
c44071175,0.976462676529926
c22276330,0.976462676529926
c13108605,0.976462676529926
c67030816,0.976462676529926
c91200996,0.976462676529926
c57764507,0.9757901815736382
c08509284,0.9757901815736382
c28567977,0.9757901815736382
c38109689,0.9757901815736382
c23230642,0.9757901815736382
c32955654,0.9757901815736382
c48647661,0.9757901815736382
c53450122,0.9757901815736382
c60352597,0.9757901815736382
c81447766,0.9757901815736382
c00410670,0.9757901815736382
c10574568,0.9757901815736382
c28964516,0.9757901815736382
c81519683,0.9757901815736382
c68472378,0.9757901815736382
c25869319,0.9757901815736382
c24009712,0.9757901815736382
c23724318,0.9757901815736382
c81124578,0.9757901815736382
c79857760,0.9757901815736382
c54299627,0.9757901815736382
c19989389,0.9757901815736382
c99912054,0.9751176866173503
c37298229,0.9751176866173503
c50735192,0.9751176866173503
c52659900,0.9751176866173503
c53328774,0.9751176866173503
c96453759,0.9751176866173503
c06669152,0.9751176866173503
c97005542,0.9751176866173503
c06992835,0.9751176866173503
c38163153,0.9751176866173503
c04099966,0.9751176866173503
c11822032,0.9751176866173503
c51605005,0.9751176866173503
c57520135,0.9751176866173503
c02681650,0.9751176866173503
c54886784,0.9751176866173503
c29255809,0.9751176866173503
c83892087,0.9744451916610625
c77381657,0.9744451916610625
c47593438,0.9744451916610625
c25033242,0.9744451916610625
c87419329,0.9744451916610625
c99936245,0.9744451916610625
c58665027,0.9744451916610625
c34682455,0.9744451916610625
c23709838,0.9744451916610625
c23216584,0.9744451916610625
c79565718,0.9744451916610625
c48053142,0.9744451916610625
c32507534,0.9744451916610625
c34625953,0.9744451916610625
c72255697,0.9744451916610625
c37343237,0.9744451916610625
c60224704,0.9744451916610625
c44320346,0.9744451916610625
c39879971,0.9744451916610625
c49251356,0.9737726967047746
c41686238,0.9737726967047746
c59543932,0.9737726967047746
c34257213,0.9737726967047746
